date,devices,added,removed,scaled
2022/05/01 15:15:04,38,3,3,0
2022/05/01 15:15:20,37,3,4,0
2022/05/01 15:15:37,36,0,1,-1
2022/05/01 15:15:53,34,1,3,-1
2022/05/01 15:16:09,33,3,4,-2
2022/05/01 15:16:25,33,1,1,-2
2022/05/01 15:16:41,34,1,0,-1
2022/05/01 15:16:57,35,1,0,-1
2022/05/01 15:17:13,36,1,0,-1
2022/05/01 15:17:30,35,2,3,-1
2022/05/01 15:17:46,36,1,0,-1
2022/05/01 15:18:02,39,4,1,0
2022/05/01 15:18:18,37,2,4,0
2022/05/01 15:18:34,37,3,3,0
2022/05/01 15:18:50,39,4,2,0
2022/05/01 15:19:06,36,0,3,-1
2022/05/01 15:19:22,36,3,3,-1
2022/05/01 15:19:38,37,1,0,0
2022/05/01 15:19:54,37,1,1,0
2022/05/01 15:20:10,35,2,4,-1
2022/05/01 15:20:26,38,3,0,0
2022/05/01 15:20:42,37,0,1,0
2022/05/01 15:20:59,37,1,1,0
2022/05/01 15:21:15,35,1,3,-1
2022/05/01 15:21:31,35,2,2,-1
2022/05/01 15:21:47,36,2,1,-1
2022/05/01 15:22:03,35,3,4,-1
2022/05/01 15:22:19,35,2,2,-1
2022/05/01 15:22:35,33,1,3,-2
2022/05/01 15:22:51,30,1,4,-3
2022/05/01 15:23:07,34,6,2,-1
2022/05/01 15:23:23,35,4,3,-1
2022/05/01 15:23:39,34,0,1,-1
2022/05/01 15:23:56,33,0,1,-2
2022/05/01 15:24:12,36,4,1,-1
2022/05/01 15:24:28,34,1,3,-1
2022/05/01 15:24:44,38,4,0,0
2022/05/01 15:25:00,38,2,2,0
2022/05/01 15:25:16,39,2,1,0
2022/05/01 15:25:32,40,2,1,0
2022/05/01 15:25:48,42,4,2,0
2022/05/01 15:26:04,42,3,3,0
2022/05/01 15:26:20,44,4,2,1
2022/05/01 15:26:37,46,3,1,1
2022/05/01 15:26:53,46,2,2,1
2022/05/01 15:27:09,44,2,4,1
2022/05/01 15:27:25,42,1,3,0
2022/05/01 15:27:41,43,2,1,0
2022/05/01 15:27:57,42,0,1,0
2022/05/01 15:28:13,41,2,3,0
2022/05/01 15:28:29,40,2,3,0
2022/05/01 15:28:46,39,3,4,0
2022/05/01 15:29:02,38,1,2,0
2022/05/01 15:29:18,40,4,2,0
2022/05/01 15:29:34,41,3,2,0
2022/05/01 15:29:50,42,4,3,0
2022/05/01 15:30:06,41,2,3,0
2022/05/01 15:30:22,41,5,5,0
2022/05/01 15:30:38,40,2,3,0
2022/05/01 15:30:54,42,3,1,0
2022/05/01 15:31:10,42,3,3,0
2022/05/01 15:31:26,42,1,1,0
2022/05/01 15:31:42,44,4,2,1
2022/05/01 15:31:58,47,3,0,2
2022/05/01 15:32:15,48,3,2,2
2022/05/01 15:32:31,46,1,3,1
2022/05/01 15:32:47,48,4,2,2
2022/05/01 15:33:03,49,2,1,2
2022/05/01 15:33:19,48,4,5,2
2022/05/01 15:33:35,51,6,3,3
2022/05/01 15:33:51,54,7,4,4
2022/05/01 15:34:07,51,0,3,3
2022/05/01 15:34:23,52,5,4,3
2022/05/01 15:34:39,51,1,2,3
2022/05/01 15:34:56,51,3,3,3
2022/05/01 15:35:12,52,4,3,3
2022/05/01 15:35:28,54,3,1,4
2022/05/01 15:35:44,53,3,4,4
2022/05/01 15:36:00,53,2,2,4
2022/05/01 15:36:17,52,1,2,3
2022/05/01 15:36:33,54,3,1,4
2022/05/01 15:36:49,54,4,4,4
2022/05/01 15:37:05,55,3,2,4
2022/05/01 15:37:21,53,2,4,4
2022/05/01 15:37:37,51,3,5,3
2022/05/01 15:37:53,46,2,7,1
2022/05/01 15:38:09,47,1,0,2
2022/05/01 15:38:25,44,0,3,1
2022/05/01 15:38:41,46,3,1,1
2022/05/01 15:38:58,45,2,3,1
2022/05/01 15:39:14,44,2,3,1
2022/05/01 15:39:30,47,5,2,2
2022/05/01 15:39:46,45,2,4,1
2022/05/01 15:40:02,45,2,2,1
2022/05/01 15:40:18,44,1,2,1
2022/05/01 15:40:34,43,2,3,0
2022/05/01 15:40:50,40,2,5,0
2022/05/01 15:41:06,39,4,5,0
2022/05/01 15:41:22,40,2,1,0
2022/05/01 15:41:39,40,3,3,0
2022/05/01 15:41:55,38,0,2,0
2022/05/01 15:42:11,41,4,1,0
2022/05/01 15:42:27,42,1,0,0
2022/05/01 15:42:43,42,3,3,0
2022/05/01 15:42:59,44,4,2,1
2022/05/01 15:43:15,43,0,1,0
2022/05/01 15:43:31,40,2,5,0
2022/05/01 15:43:47,38,1,3,0
2022/05/01 15:44:03,35,0,3,-1
2022/05/01 15:44:19,35,1,1,-1
2022/05/01 15:44:35,33,0,2,-2
2022/05/01 15:44:51,31,1,3,-2
2022/05/01 15:45:07,28,2,5,-3
2022/05/01 15:45:24,28,2,2,-3
2022/05/01 15:45:40,27,1,2,-4
2022/05/01 15:45:56,27,0,0,-4
2022/05/01 15:46:12,23,1,5,-5
2022/05/01 15:46:28,23,1,1,-5
2022/05/01 15:46:44,21,0,2,-5
2022/05/01 15:47:00,18,1,4,-6
2022/05/01 15:47:17,23,5,0,-5
2022/05/01 15:47:33,22,2,3,-5
2022/05/01 15:47:49,23,2,1,-5
2022/05/01 15:48:05,24,1,0,-5
2022/05/01 15:48:21,24,1,1,-5
2022/05/01 15:48:37,28,4,0,-3
2022/05/01 15:48:53,29,1,0,-3
2022/05/01 15:49:09,28,1,2,-3
2022/05/01 15:49:25,29,3,2,-3
2022/05/01 15:49:41,28,0,1,-3
2022/05/01 15:49:58,31,3,0,-2
2022/05/01 15:50:14,31,0,0,-2
2022/05/01 15:50:30,33,2,0,-2
2022/05/01 15:50:46,37,4,0,0
2022/05/01 15:51:02,39,4,2,0
2022/05/01 15:51:18,36,2,5,-1
2022/05/01 15:51:34,34,0,2,-1
2022/05/01 15:51:50,32,0,2,-2
2022/05/01 15:52:06,33,1,0,-2
2022/05/01 15:52:22,32,2,3,-2
2022/05/01 15:52:38,31,1,2,-2
2022/05/01 15:52:54,28,0,3,-3
2022/05/01 15:53:10,31,4,1,-2
2022/05/01 15:53:26,32,3,2,-2
2022/05/01 15:53:42,32,0,0,-2
2022/05/01 15:53:59,29,0,3,-3
2022/05/01 15:54:15,29,0,0,-3
2022/05/01 15:54:31,27,0,2,-4
2022/05/01 15:54:47,25,3,5,-4
2022/05/01 15:55:03,23,1,3,-5
2022/05/01 15:55:19,24,3,2,-5
2022/05/01 15:55:35,28,4,0,-3
2022/05/01 15:55:51,28,1,1,-3
2022/05/01 15:56:07,31,4,1,-2
2022/05/01 15:56:23,32,2,1,-2
2022/05/01 15:56:39,33,2,1,-2
2022/05/01 15:56:56,40,7,0,0
2022/05/01 15:57:12,38,2,4,0
2022/05/01 15:57:28,42,6,2,0
2022/05/01 15:57:44,45,3,0,1
2022/05/01 15:58:00,47,2,0,2
2022/05/01 15:58:16,53,6,0,4
2022/05/01 15:58:32,55,2,0,4
2022/05/01 15:58:48,57,4,2,5
2022/05/01 15:59:04,55,0,2,4
2022/05/01 15:59:20,55,3,3,4
2022/05/01 15:59:36,55,4,4,4
2022/05/01 15:59:52,59,4,0,5
2022/05/01 16:00:09,62,5,2,6
2022/05/01 16:00:25,62,3,3,6
2022/05/01 16:00:41,61,2,3,6
2022/05/01 16:00:57,57,2,6,5
2022/05/01 16:01:13,59,3,1,5
2022/05/01 16:01:29,56,2,5,5
2022/05/01 16:01:46,53,0,3,4
2022/05/01 16:02:02,53,2,2,4
2022/05/01 16:02:18,49,3,7,2
2022/05/01 16:02:34,49,2,2,2
2022/05/01 16:02:50,47,1,3,2
2022/05/01 16:03:06,50,4,1,3
2022/05/01 16:03:22,51,3,2,3
2022/05/01 16:03:38,50,3,4,3
2022/05/01 16:03:54,50,2,2,3
2022/05/01 16:04:10,46,2,6,1
2022/05/01 16:04:26,45,1,2,1
2022/05/01 16:04:43,48,6,3,2
2022/05/01 16:04:59,48,3,3,2
2022/05/01 16:05:15,46,1,3,1
2022/05/01 16:05:31,48,4,2,2
2022/05/01 16:05:47,52,4,0,3
2022/05/01 16:06:03,54,3,1,4
2022/05/01 16:06:19,50,0,4,3
2022/05/01 16:06:35,50,4,4,3
2022/05/01 16:06:51,51,2,1,3
2022/05/01 16:07:07,54,5,2,4
2022/05/01 16:07:23,55,3,2,4
2022/05/01 16:07:39,53,1,3,4
2022/05/01 16:07:56,53,2,2,4
2022/05/01 16:08:12,53,1,1,4
2022/05/01 16:08:28,53,2,2,4
2022/05/01 16:08:44,53,4,4,4
2022/05/01 16:09:00,50,0,3,3
2022/05/01 16:09:16,48,1,3,2
2022/05/01 16:09:32,49,4,3,2
2022/05/01 16:09:48,47,2,4,2
2022/05/01 16:10:04,48,4,3,2
2022/05/01 16:10:20,51,4,1,3
2022/05/01 16:10:37,53,4,2,4
2022/05/01 16:10:53,51,1,3,3
2022/05/01 16:11:09,48,2,5,2
2022/05/01 16:11:25,45,3,6,1
2022/05/01 16:11:41,49,4,0,2
2022/05/01 16:11:57,50,3,2,3
2022/05/01 16:12:13,51,3,2,3
2022/05/01 16:12:29,51,1,1,3
2022/05/01 16:12:46,50,3,4,3
2022/05/01 16:13:02,51,1,0,3
2022/05/01 16:13:18,51,2,2,3
2022/05/01 16:13:34,49,2,4,2
2022/05/01 16:13:50,50,3,2,3
2022/05/01 16:14:06,51,4,3,3
2022/05/01 16:14:22,49,1,3,2
2022/05/01 16:14:38,46,1,4,1
2022/05/01 16:14:54,44,0,2,1
2022/05/01 16:15:10,44,3,3,1
2022/05/01 16:15:26,42,1,3,0
2022/05/01 16:15:42,39,0,3,0
2022/05/01 16:15:58,36,1,4,-1
2022/05/01 16:16:14,35,2,3,-1
2022/05/01 16:16:31,35,1,1,-1
2022/05/01 16:16:47,35,2,2,-1
2022/05/01 16:17:03,35,0,0,-1
2022/05/01 16:17:19,35,1,1,-1
2022/05/01 16:17:35,34,1,2,-1
2022/05/01 16:17:51,33,2,3,-2
2022/05/01 16:18:07,30,1,4,-3
2022/05/01 16:18:23,31,1,0,-2
2022/05/01 16:18:39,33,5,3,-2
2022/05/01 16:18:56,32,1,2,-2
2022/05/01 16:19:12,29,1,4,-3
2022/05/01 16:19:28,28,0,1,-3
2022/05/01 16:19:44,30,2,0,-3
2022/05/01 16:20:00,31,2,1,-2
2022/05/01 16:20:16,31,0,0,-2
2022/05/01 16:20:32,29,0,2,-3
2022/05/01 16:20:48,33,5,1,-2
2022/05/01 16:21:04,34,1,0,-1
2022/05/01 16:21:20,33,0,1,-2
2022/05/01 16:21:36,34,2,1,-1
2022/05/01 16:21:52,33,0,1,-2
2022/05/01 16:22:08,32,0,1,-2
2022/05/01 16:22:24,34,4,2,-1
2022/05/01 16:22:41,32,2,4,-2
2022/05/01 16:22:57,30,1,3,-3
2022/05/01 16:23:13,31,2,1,-2
2022/05/01 16:23:29,35,4,0,-1
2022/05/01 16:23:45,36,3,2,-1
2022/05/01 16:24:01,39,3,0,0
2022/05/01 16:24:17,39,1,1,0
2022/05/01 16:24:33,43,4,0,0
2022/05/01 16:24:50,40,2,5,0
2022/05/01 16:25:06,44,4,0,1
2022/05/01 16:25:22,49,5,0,2
2022/05/01 16:25:38,48,2,3,2
2022/05/01 16:25:54,51,3,0,3
2022/05/01 16:26:10,53,2,0,4
2022/05/01 16:26:26,56,7,4,5
2022/05/01 16:26:42,56,2,2,5
2022/05/01 16:26:58,57,3,2,5
2022/05/01 16:27:14,59,5,3,5
2022/05/01 16:27:30,60,5,4,6
2022/05/01 16:27:46,60,3,3,6
2022/05/01 16:28:02,59,3,4,5
2022/05/01 16:28:18,60,3,2,6
2022/05/01 16:28:34,58,2,4,5
2022/05/01 16:28:51,60,4,2,6
2022/05/01 16:29:07,60,3,3,6
2022/05/01 16:29:23,58,2,4,5
2022/05/01 16:29:39,58,2,2,5
2022/05/01 16:29:55,58,1,1,5
2022/05/01 16:30:11,59,3,2,5
2022/05/01 16:30:27,56,3,6,5
2022/05/01 16:30:43,58,4,2,5
2022/05/01 16:31:00,55,1,4,4
2022/05/01 16:31:16,53,3,5,4
2022/05/01 16:31:32,49,1,5,2
2022/05/01 16:31:48,47,2,4,2
2022/05/01 16:32:04,44,1,4,1
2022/05/01 16:32:20,44,3,3,1
2022/05/01 16:32:36,47,4,1,2
2022/05/01 16:32:52,45,2,4,1
2022/05/01 16:33:08,45,4,4,1
2022/05/01 16:33:24,47,4,2,2
2022/05/01 16:33:40,45,2,4,1
2022/05/01 16:33:57,51,7,1,3
2022/05/01 16:34:13,51,4,4,3
2022/05/01 16:34:29,52,3,2,3
2022/05/01 16:34:45,52,3,3,3
2022/05/01 16:35:01,52,1,1,3
2022/05/01 16:35:17,53,3,2,4
2022/05/01 16:35:33,54,2,1,4
2022/05/01 16:35:49,57,5,2,5
2022/05/01 16:36:05,58,2,1,5
2022/05/01 16:36:22,57,2,3,5
2022/05/01 16:36:38,55,2,4,4
2022/05/01 16:36:54,57,4,2,5
2022/05/01 16:37:10,56,2,3,5
2022/05/01 16:37:26,53,0,3,4
2022/05/01 16:37:42,58,6,1,5
2022/05/01 16:37:58,54,1,5,4
2022/05/01 16:38:14,51,0,3,3
2022/05/01 16:38:30,50,0,1,3
2022/05/01 16:38:46,47,0,3,2
2022/05/01 16:39:02,48,1,0,2
2022/05/01 16:39:18,45,0,3,1
2022/05/01 16:39:34,45,2,2,1
2022/05/01 16:39:50,41,3,7,0
2022/05/01 16:40:06,40,2,3,0
2022/05/01 16:40:23,39,1,2,0
2022/05/01 16:40:39,39,2,2,0
2022/05/01 16:40:55,37,4,6,0
2022/05/01 16:41:11,40,5,2,0
2022/05/01 16:41:27,41,2,1,0
2022/05/01 16:41:43,44,7,4,1
2022/05/01 16:41:59,47,5,2,2
2022/05/01 16:42:15,49,2,0,2
2022/05/01 16:42:31,53,5,1,4
2022/05/01 16:42:47,58,5,0,5
2022/05/01 16:43:03,65,8,1,7
2022/05/01 16:43:19,67,2,0,8
2022/05/01 16:43:36,68,3,2,8
2022/05/01 16:43:52,69,4,3,9
2022/05/01 16:44:08,67,0,2,8
2022/05/01 16:44:24,68,3,2,8
2022/05/01 16:44:40,68,1,1,8
2022/05/01 16:44:56,68,3,3,8
2022/05/01 16:45:12,66,3,5,8
2022/05/01 16:45:29,66,2,2,8
2022/05/01 16:45:45,63,4,7,7
2022/05/01 16:46:01,61,4,6,6
2022/05/01 16:46:17,63,3,1,7
2022/05/01 16:46:33,60,2,5,6
2022/05/01 16:46:49,59,3,4,5
2022/05/01 16:47:05,54,4,9,4
2022/05/01 16:47:21,55,2,1,4
2022/05/01 16:47:38,55,2,2,4
2022/05/01 16:47:54,51,3,7,3
2022/05/01 16:48:10,49,0,2,2
2022/05/01 16:48:26,52,6,3,3
2022/05/01 16:48:42,57,6,1,5
2022/05/01 16:48:58,58,3,2,5
2022/05/01 16:49:14,57,3,4,5
2022/05/01 16:49:30,57,2,2,5
2022/05/01 16:49:46,52,0,5,3
2022/05/01 16:50:02,49,1,4,2
2022/05/01 16:50:18,48,2,3,2
2022/05/01 16:50:34,47,1,2,2
2022/05/01 16:50:51,45,1,3,1
2022/05/01 16:51:07,44,2,3,1
2022/05/01 16:51:23,43,1,2,0
2022/05/01 16:51:39,41,1,3,0
2022/05/01 16:51:55,40,3,4,0
2022/05/01 16:52:11,43,3,0,0
2022/05/01 16:52:27,40,2,5,0
2022/05/01 16:52:43,37,1,4,0
2022/05/01 16:52:59,34,1,4,-1
2022/05/01 16:53:15,33,3,4,-2
2022/05/01 16:53:31,34,4,3,-1
2022/05/01 16:53:48,35,1,0,-1
2022/05/01 16:54:04,36,2,1,-1
2022/05/01 16:54:20,34,0,2,-1
2022/05/01 16:54:36,36,3,1,-1
2022/05/01 16:54:52,34,0,2,-1
2022/05/01 16:55:08,32,0,2,-2
2022/05/01 16:55:24,33,2,1,-2
2022/05/01 16:55:40,36,3,0,-1
2022/05/01 16:55:57,36,3,3,-1
2022/05/01 16:56:13,35,3,4,-1
2022/05/01 16:56:29,36,2,1,-1
2022/05/01 16:56:45,38,3,1,0
2022/05/01 16:57:01,38,1,1,0
2022/05/01 16:57:17,35,0,3,-1
2022/05/01 16:57:33,34,3,4,-1
2022/05/01 16:57:49,36,3,1,-1
2022/05/01 16:58:05,36,2,2,-1
2022/05/01 16:58:21,37,1,0,0
2022/05/01 16:58:37,40,5,2,0
2022/05/01 16:58:53,44,4,0,1
2022/05/01 16:59:09,46,3,1,1
2022/05/01 16:59:25,45,2,3,1
2022/05/01 16:59:41,43,2,4,0
2022/05/01 16:59:58,43,2,2,0
2022/05/01 17:00:14,43,1,1,0
2022/05/01 17:00:30,42,2,3,0
2022/05/01 17:00:46,39,1,4,0
2022/05/01 17:01:02,40,2,1,0
2022/05/01 17:01:18,39,0,1,0
2022/05/01 17:01:34,39,3,3,0
2022/05/01 17:01:50,39,3,3,0
2022/05/01 17:02:06,38,1,2,0
2022/05/01 17:02:22,40,2,0,0
2022/05/01 17:02:38,40,4,4,0
2022/05/01 17:02:55,37,1,4,0
2022/05/01 17:03:11,40,7,4,0
2022/05/01 17:03:27,39,1,2,0
2022/05/01 17:03:43,40,3,2,0
2022/05/01 17:03:59,43,5,2,0
2022/05/01 17:04:15,43,1,1,0
2022/05/01 17:04:31,42,1,2,0
2022/05/01 17:04:47,45,4,1,1
2022/05/01 17:05:03,47,4,2,2
2022/05/01 17:05:19,48,1,0,2
2022/05/01 17:05:36,48,2,2,2
2022/05/01 17:05:52,47,2,3,2
2022/05/01 17:06:08,46,0,1,1
2022/05/01 17:06:24,46,1,1,1
2022/05/01 17:06:40,43,0,3,0
2022/05/01 17:06:56,45,3,1,1
2022/05/01 17:07:13,42,3,6,0
2022/05/01 17:07:29,43,1,0,0
2022/05/01 17:07:45,42,1,2,0
2022/05/01 17:08:01,41,2,3,0
2022/05/01 17:08:17,45,5,1,1
2022/05/01 17:08:33,44,0,1,1
2022/05/01 17:08:49,41,0,3,0
2022/05/01 17:09:05,39,2,4,0
